	_id	added	content	label	published	body	link	title	text	length
244	ge:198475352928648381	{u'$date': 1478670941872}	{u'body': u'The Latest: Gonzalez wins <b>border</b> district, replaces Hinojosa .... later than originally scheduled for voting because of the <b>death</b> of an election judge.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.miamiherald.com/news/politics-government/national-politics/article113224288.html&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNF1Q8F0ZyQ8JhqM8ukcpqiOVhB9BQ', u'title': u'The Latest: Gonzalez wins <b>border</b> district, replaces Hinojosa'}	rejected	{u'$date': 1478611161000}	The Latest: Gonzalez wins <b>border</b> district, replaces Hinojosa .... later than originally scheduled for voting because of the <b>death</b> of an election judge.	https://www.google.com/url?rct=j&sa=t&url=http://www.miamiherald.com/news/politics-government/national-politics/article113224288.html&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNF1Q8F0ZyQ8JhqM8ukcpqiOVhB9BQ	The Latest: Gonzalez wins <b>border</b> district, replaces Hinojosa	The Latest: Gonzalez wins border district, replaces Hinojosa The Latest: Gonzalez wins border district, replaces Hinojosa .... later than originally scheduled for voting because of the death of an election judge.	212
245	ge:1528388572128597702	{u'$date': 1478670941872}	{u'body': u'The body of soldier who <b>died</b> at the <b>border</b> laid to rest with full state honours at ... Public Health and Preventive Medicine on the mysterious <b>deaths</b> in&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://tamiltvnews-puthiyathalaimurai.blogspot.com/2016/11/the-body-of-soldier-who-died-at-border.html&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNEvh4wVSHfOQsadKNIlGZ2a8lZQAA', u'title': u'The body of soldier who <b>died</b> at the <b>border</b> laid to rest with full state honours at his native place'}	rejected	{u'$date': 1478604636000}	The body of soldier who <b>died</b> at the <b>border</b> laid to rest with full state honours at ... Public Health and Preventive Medicine on the mysterious <b>deaths</b> in&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://tamiltvnews-puthiyathalaimurai.blogspot.com/2016/11/the-body-of-soldier-who-died-at-border.html&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNEvh4wVSHfOQsadKNIlGZ2a8lZQAA	The body of soldier who <b>died</b> at the <b>border</b> laid to rest with full state honours at his native place	The body of soldier who died at the border laid to rest with full state honours at his native place The body of soldier who died at the border laid to rest with full state honours at ... Public Health and Preventive Medicine on the mysterious deaths in&nbsp;...	261
246	ge:5139816185835939894	{u'$date': 1478670941873}	{u'body': u'Egyptians gather their belongings as they prepare to cross to Tunisia, via the Libyan side of the Ras Djir <b>border</b> crossing, on February 23, 2015 for a&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.albawaba.com/news/egyptians-sentenced-death-life-prison-after-returning-libya-902024&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNFR5YBlREs1jzVNBXUoZc16iJ57Ww', u'title': u'Egyptians sentenced to <b>death</b>, life in prison after returning from Libya'}	rejected	{u'$date': 1478603123000}	Egyptians gather their belongings as they prepare to cross to Tunisia, via the Libyan side of the Ras Djir <b>border</b> crossing, on February 23, 2015 for a&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.albawaba.com/news/egyptians-sentenced-death-life-prison-after-returning-libya-902024&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNFR5YBlREs1jzVNBXUoZc16iJ57Ww	Egyptians sentenced to <b>death</b>, life in prison after returning from Libya	Egyptians sentenced to death, life in prison after returning from Libya Egyptians gather their belongings as they prepare to cross to Tunisia, via the Libyan side of the Ras Djir border crossing, on February 23, 2015 for a&nbsp;...	231
247	ge:8984713499451720717	{u'$date': 1478670941873}	{u'body': u'Police have launched an investigation into the <b>death</b> of a rare hen harrier, found in the Ravenstonedale area of Cumbria. A post-mortem found the&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.itv.com/news/border/2016-11-08/investigation-launched-into-rare-hen-harrier-found-dead/&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNEP75s6a8g7Z9ZL16xfIGEUbI3YfA', u'title': u'Investigation launched into rare Hen harrier found <b>dead</b>'}	rejected	{u'$date': 1478600472000}	Police have launched an investigation into the <b>death</b> of a rare hen harrier, found in the Ravenstonedale area of Cumbria. A post-mortem found the&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.itv.com/news/border/2016-11-08/investigation-launched-into-rare-hen-harrier-found-dead/&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNEP75s6a8g7Z9ZL16xfIGEUbI3YfA	Investigation launched into rare Hen harrier found <b>dead</b>	Investigation launched into rare Hen harrier found dead Police have launched an investigation into the death of a rare hen harrier, found in the Ravenstonedale area of Cumbria. A post-mortem found the&nbsp;...	209
248	ge:3120346826764329782	{u'$date': 1478670941873}	{u'body': u'Burmese police Captain Koe Myo said: “Now it becomes a cross-<b>border</b> case ... be “stunned” if the teacher had anything do with his colleague&#39;s <b>death</b>.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.dailyrecord.co.uk/news/scottish-news/international-manhunt-scottish-teacher-who-9216833&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNHXSOnzolIH60QfIrNOZk5TazG92g', u'title': u'International manhunt for Scottish teacher who fled Burma after colleague was found <b>dead</b>'}	rejected	{u'$date': 1478584908000}	Burmese police Captain Koe Myo said: “Now it becomes a cross-<b>border</b> case ... be “stunned” if the teacher had anything do with his colleague&#39;s <b>death</b>.	https://www.google.com/url?rct=j&sa=t&url=http://www.dailyrecord.co.uk/news/scottish-news/international-manhunt-scottish-teacher-who-9216833&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNHXSOnzolIH60QfIrNOZk5TazG92g	International manhunt for Scottish teacher who fled Burma after colleague was found <b>dead</b>	International manhunt for Scottish teacher who fled Burma after colleague was found dead Burmese police Captain Koe Myo said: “Now it becomes a cross-border case ... be “stunned” if the teacher had anything do with his colleague;s death.	237
249	ge:11406579134622346288	{u'$date': 1478670941873}	{u'body': u'In the past few weeks, the two nuclear states have, between them, <b>killed</b> two dozen civilians and injured scores of others in exchanges of artillery fire across the disputed <b>border</b> – known as the “line of control” – that divides Kashmir&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://www.theguardian.com/world/2016/nov/08/india-crackdown-in-kashmir-is-this-worlds-first-mass-blinding&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNFOMogNKAILDDo9z8cGQaRr-Arnsw', u'title': u'India&#39;s crackdown in Kashmir: is this the world&#39;s first mass blinding?'}	rejected	{u'$date': 1478584815000}	In the past few weeks, the two nuclear states have, between them, <b>killed</b> two dozen civilians and injured scores of others in exchanges of artillery fire across the disputed <b>border</b> – known as the “line of control” – that divides Kashmir&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=https://www.theguardian.com/world/2016/nov/08/india-crackdown-in-kashmir-is-this-worlds-first-mass-blinding&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNFOMogNKAILDDo9z8cGQaRr-Arnsw	India&#39;s crackdown in Kashmir: is this the world&#39;s first mass blinding?	India;s crackdown in Kashmir: is this the world;s first mass blinding? In the past few weeks, the two nuclear states have, between them, killed two dozen civilians and injured scores of others in exchanges of artillery fire across the disputed border – known as the “line of control” – that divides Kashmir&nbsp;...	315
250	ge:16798903401434580640	{u'$date': 1478670941874}	{u'body': u'Woman <b>killed</b> by semitrailer near Nevada-California <b>border</b> ... LAS VEGAS (AP) — A California woman has <b>died</b> after being hit by a semitrailer on a&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.recorderonline.com/news/state_news/woman-killed-by-semitrailer-near-nevada-california-border/article_6d5f97fc-e8fc-5b24-8a43-e97d3b388c10.html&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNF1wiUJueUCGKaXEOsgKT9-40Y2yw', u'title': u'Woman <b>killed</b> by semitrailer near Nevada-California <b>border</b>'}	rejected	{u'$date': 1478582066000}	Woman <b>killed</b> by semitrailer near Nevada-California <b>border</b> ... LAS VEGAS (AP) — A California woman has <b>died</b> after being hit by a semitrailer on a&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.recorderonline.com/news/state_news/woman-killed-by-semitrailer-near-nevada-california-border/article_6d5f97fc-e8fc-5b24-8a43-e97d3b388c10.html&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNF1wiUJueUCGKaXEOsgKT9-40Y2yw	Woman <b>killed</b> by semitrailer near Nevada-California <b>border</b>	Woman killed by semitrailer near Nevada-California border Woman killed by semitrailer near Nevada-California border ... LAS VEGAS (AP) — A California woman has died after being hit by a semitrailer on a&nbsp;...	211
251	ge:11074640533067054729	{u'$date': 1478676958184}	{u'body': u'She has also agreed to help me convert the old currency notes with newer ones,&quot; says Prabha Kumari, a <b>migrant</b> from Odisha. Kumari works as a&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.business-standard.com/article/economy-policy/demonetisation-of-rs-500-and-rs-1000-notes-farmers-fear-missing-out-on-sowing-time-116110900512_1.html&ct=ga&cd=CAIyHDNhYjFmY2JlODI2YmRjMzc6Y29tOmVuOlVTOkw&usg=AFQjCNGxuscia4JPwPG3756n-NSOjjvDJQ', u'title': u'Demonetisation of Rs 500 and Rs 1000 notes: Farmers fear <b>missing</b> out on sowing time'}	rejected	{u'$date': 1478676657000}	She has also agreed to help me convert the old currency notes with newer ones,&quot; says Prabha Kumari, a <b>migrant</b> from Odisha. Kumari works as a&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.business-standard.com/article/economy-policy/demonetisation-of-rs-500-and-rs-1000-notes-farmers-fear-missing-out-on-sowing-time-116110900512_1.html&ct=ga&cd=CAIyHDNhYjFmY2JlODI2YmRjMzc6Y29tOmVuOlVTOkw&usg=AFQjCNGxuscia4JPwPG3756n-NSOjjvDJQ	Demonetisation of Rs 500 and Rs 1000 notes: Farmers fear <b>missing</b> out on sowing time	Demonetisation of Rs 500 and Rs 1000 notes: Farmers fear missing out on sowing time She has also agreed to help me convert the old currency notes with newer ones,&quot; says Prabha Kumari, a migrant from Odisha. Kumari works as a&nbsp;...	238
252	ge:4906545677941738829	{u'$date': 1478676958184}	{u'body': u'Italian Coast Guard said Thursday that at least 766 <b>migrants</b> were rescued during the day in seven operations in the central mediterranean.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://eng.tibet.cn/world/1478671776789.shtml&ct=ga&cd=CAIyHDNhYjFmY2JlODI2YmRjMzc6Y29tOmVuOlVTOkw&usg=AFQjCNGPUdDAVMG2-xhtu_nHZBu5AkgN9g', u'title': u'Italy coast guard save 766 <b>migrants</b>, 239 <b>missing</b> off Libya waters_World_TIBET'}	accepted	{u'$date': 1478672465000}	Italian Coast Guard said Thursday that at least 766 <b>migrants</b> were rescued during the day in seven operations in the central mediterranean.	https://www.google.com/url?rct=j&sa=t&url=http://eng.tibet.cn/world/1478671776789.shtml&ct=ga&cd=CAIyHDNhYjFmY2JlODI2YmRjMzc6Y29tOmVuOlVTOkw&usg=AFQjCNGPUdDAVMG2-xhtu_nHZBu5AkgN9g	Italy coast guard save 766 <b>migrants</b>, 239 <b>missing</b> off Libya waters_World_TIBET	Italy coast guard save 766 migrants, 239 missing off Libya waters_World_TIBET Italian Coast Guard said Thursday that at least 766 migrants were rescued during the day in seven operations in the central mediterranean.	216
253	ge:17213109496639702576	{u'$date': 1478676958184}	{u'body': u'The global flow of millions of <b>migrants</b> who leave emerging countries to ... &quot;Companies that fail to do that risk <b>missing</b> out on opportunities to connect&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.business-standard.com/article/pti-stories/migrant-workers-send-billions-of-dollars-back-home-book-116110900339_1.html&ct=ga&cd=CAIyHDNhYjFmY2JlODI2YmRjMzc6Y29tOmVuOlVTOkw&usg=AFQjCNGKHbHl3UsetBiQcOpd_tOY2B_xkg', u'title': u'<b>Migrant</b> workers send billions of dollars back home: Book'}	rejected	{u'$date': 1478668500000}	The global flow of millions of <b>migrants</b> who leave emerging countries to ... &quot;Companies that fail to do that risk <b>missing</b> out on opportunities to connect&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.business-standard.com/article/pti-stories/migrant-workers-send-billions-of-dollars-back-home-book-116110900339_1.html&ct=ga&cd=CAIyHDNhYjFmY2JlODI2YmRjMzc6Y29tOmVuOlVTOkw&usg=AFQjCNGKHbHl3UsetBiQcOpd_tOY2B_xkg	<b>Migrant</b> workers send billions of dollars back home: Book	Migrant workers send billions of dollars back home: Book The global flow of millions of migrants who leave emerging countries to ... &quot;Companies that fail to do that risk missing out on opportunities to connect&nbsp;...	223
254	ge:17693503760668540179	{u'$date': 1478676958185}	{u'body': u'4 220 <b>migrants</b> dead or <b>missing</b> in the Mediterranean Sea. Independent Online -   Nov 5, 2016  . “According to survivors brought to Lampedusa,&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://news.google.pk/news/more%3Fncl%3Dd-zY-lL37Qn06pMsBD0WSU5lIb1dM%26authuser%3D0%26ned%3Den_pk&ct=ga&cd=CAIyHDNhYjFmY2JlODI2YmRjMzc6Y29tOmVuOlVTOkw&usg=AFQjCNGUtaJvkeCHbjw-N6X9JvdFJ_DZjg', u'title': u'221 sources'}	rejected	{u'$date': 1478631946000}	4 220 <b>migrants</b> dead or <b>missing</b> in the Mediterranean Sea. Independent Online -   Nov 5, 2016  . “According to survivors brought to Lampedusa,&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=https://news.google.pk/news/more%3Fncl%3Dd-zY-lL37Qn06pMsBD0WSU5lIb1dM%26authuser%3D0%26ned%3Den_pk&ct=ga&cd=CAIyHDNhYjFmY2JlODI2YmRjMzc6Y29tOmVuOlVTOkw&usg=AFQjCNGUtaJvkeCHbjw-N6X9JvdFJ_DZjg	221 sources	221 sources 4 220 migrants dead or missing in the Mediterranean Sea. Independent Online -   Nov 5, 2016  . “According to survivors brought to Lampedusa,&nbsp;...	161
255	ge:6978735269304931238	{u'$date': 1478677860468}	{u'body': u'<b>Migrants</b> share a bowl of pasta during their lunch at the courtyard of a detention center for <b>migrants</b>, in the village of Karareem, around 50 kilometers&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.voanews.com/a/migrants-libya-iom-detention-deaths/3586785.html&ct=ga&cd=CAIyHGJhMGVjODc2N2ZlMTZjZDg6Y29tOmVuOlVTOkw&usg=AFQjCNFwyyioK9Vm90H3msBUu89lUABQdg', u'title': u'IOM Concerned About African <b>Migrant Deaths</b> at Libyan Detention Center'}	rejected	{u'$date': 1478639631000}	<b>Migrants</b> share a bowl of pasta during their lunch at the courtyard of a detention center for <b>migrants</b>, in the village of Karareem, around 50 kilometers&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.voanews.com/a/migrants-libya-iom-detention-deaths/3586785.html&ct=ga&cd=CAIyHGJhMGVjODc2N2ZlMTZjZDg6Y29tOmVuOlVTOkw&usg=AFQjCNFwyyioK9Vm90H3msBUu89lUABQdg	IOM Concerned About African <b>Migrant Deaths</b> at Libyan Detention Center	IOM Concerned About African Migrant Deaths at Libyan Detention Center Migrants share a bowl of pasta during their lunch at the courtyard of a detention center for migrants, in the village of Karareem, around 50 kilometers&nbsp;...	230
256	ge:17501542951451871527	{u'$date': 1478677860468}	{u'body': u'... expressed “grave concern” about plans to reinstate the <b>death</b> penalty, ... Mr. Juncker, who was involved in the negotiations of the <b>migration</b> deal with&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.wsj.com/articles/eu-considers-freezing-membership-talks-with-turkey-1478617761&ct=ga&cd=CAIyHGJhMGVjODc2N2ZlMTZjZDg6Y29tOmVuOlVTOkw&usg=AFQjCNFoE1Z3AQEtOZyOe7KBRpjer2D4GA', u'title': u'EU Considers Freezing Membership Talks With Turkey'}	rejected	{u'$date': 1478617789000}	... expressed “grave concern” about plans to reinstate the <b>death</b> penalty, ... Mr. Juncker, who was involved in the negotiations of the <b>migration</b> deal with&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.wsj.com/articles/eu-considers-freezing-membership-talks-with-turkey-1478617761&ct=ga&cd=CAIyHGJhMGVjODc2N2ZlMTZjZDg6Y29tOmVuOlVTOkw&usg=AFQjCNFoE1Z3AQEtOZyOe7KBRpjer2D4GA	EU Considers Freezing Membership Talks With Turkey	EU Considers Freezing Membership Talks With Turkey ... expressed “grave concern” about plans to reinstate the death penalty, ... Mr. Juncker, who was involved in the negotiations of the migration deal with&nbsp;...	214
257	ge:6054533717903377144	{u'$date': 1478677860469}	{u'body': u'Bamberg Archbishop Ludwig Schick has received hate comments and <b>death</b> threats after the ... The Alternative for Germany (AfD) was created in 2013 as an anti-euro party but shifted later to the right, playing to fears about <b>migration</b>.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.dailysabah.com/europe/2016/11/08/german-archbishop-gets-death-threats-after-saying-church-would-accept-a-muslim-president&ct=ga&cd=CAIyHGJhMGVjODc2N2ZlMTZjZDg6Y29tOmVuOlVTOkw&usg=AFQjCNFFek090PJ-9VAxZWMMHV6jBu_krg', u'title': u'German archbishop gets <b>death</b> threats after saying church would accept a Muslim president'}	rejected	{u'$date': 1478609066000}	Bamberg Archbishop Ludwig Schick has received hate comments and <b>death</b> threats after the ... The Alternative for Germany (AfD) was created in 2013 as an anti-euro party but shifted later to the right, playing to fears about <b>migration</b>.	https://www.google.com/url?rct=j&sa=t&url=http://www.dailysabah.com/europe/2016/11/08/german-archbishop-gets-death-threats-after-saying-church-would-accept-a-muslim-president&ct=ga&cd=CAIyHGJhMGVjODc2N2ZlMTZjZDg6Y29tOmVuOlVTOkw&usg=AFQjCNFFek090PJ-9VAxZWMMHV6jBu_krg	German archbishop gets <b>death</b> threats after saying church would accept a Muslim president	German archbishop gets death threats after saying church would accept a Muslim president Bamberg Archbishop Ludwig Schick has received hate comments and death threats after the ... The Alternative for Germany (AfD) was created in 2013 as an anti-euro party but shifted later to the right, playing to fears about migration.	322
258	ge:10069140150990151798	{u'$date': 1478677860469}	{u'body': u'... respond to an emerging humanitarian crisis after a <b>migrant died</b> at the facility on 6 November, the fourth such <b>migrant death</b> in the last three weeks.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://reliefweb.int/report/libya/iom-works-improve-conditions-libyan-immigration-detention-centre&ct=ga&cd=CAIyHGJhMGVjODc2N2ZlMTZjZDg6Y29tOmVuOlVTOkw&usg=AFQjCNFpjAjppCvP7zVVsCvd2q-2VrBdgQ', u'title': u'IOM Works to Improve Conditions in Libyan <b>Immigration</b> Detention Centre'}	rejected	{u'$date': 1478607382000}	... respond to an emerging humanitarian crisis after a <b>migrant died</b> at the facility on 6 November, the fourth such <b>migrant death</b> in the last three weeks.	https://www.google.com/url?rct=j&sa=t&url=http://reliefweb.int/report/libya/iom-works-improve-conditions-libyan-immigration-detention-centre&ct=ga&cd=CAIyHGJhMGVjODc2N2ZlMTZjZDg6Y29tOmVuOlVTOkw&usg=AFQjCNFpjAjppCvP7zVVsCvd2q-2VrBdgQ	IOM Works to Improve Conditions in Libyan <b>Immigration</b> Detention Centre	IOM Works to Improve Conditions in Libyan Immigration Detention Centre ... respond to an emerging humanitarian crisis after a migrant died at the facility on 6 November, the fourth such migrant death in the last three weeks.	224
259	ge:1943586963319152585	{u'$date': 1478677860469}	{u'body': u'Population Change from Aging, <b>Death</b>, and <b>Migration</b> - Video . Aging and <b>Death</b> - humans, body, process, life, chemical . [edit]. Aging is generally&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://awyxmas.ru/viwus.pdf&ct=ga&cd=CAIyHGJhMGVjODc2N2ZlMTZjZDg6Y29tOmVuOlVTOkw&usg=AFQjCNHv4h4JeXGVGxv224M5_P_vpO6FIA', u'title': u'Matilda White Riley Online Free pdf awyxmas.ru'}	rejected	{u'$date': 1478606260000}	Population Change from Aging, <b>Death</b>, and <b>Migration</b> - Video . Aging and <b>Death</b> - humans, body, process, life, chemical . [edit]. Aging is generally&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://awyxmas.ru/viwus.pdf&ct=ga&cd=CAIyHGJhMGVjODc2N2ZlMTZjZDg6Y29tOmVuOlVTOkw&usg=AFQjCNHv4h4JeXGVGxv224M5_P_vpO6FIA	Matilda White Riley Online Free pdf awyxmas.ru	Matilda White Riley Online Free pdf awyxmas.ru Population Change from Aging, Death, and Migration - Video . Aging and Death - humans, body, process, life, chemical . [edit]. Aging is generally&nbsp;...	201
260	ge:12481827193315829116	{u'$date': 1478683576371}	{u'body': u'GENEVA — The International Organization for <b>Migration</b> says it is working with Libyan authorities to improve conditions and stave off an emerging&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://breakingnewslive.net/news/iom-concerned-about-african-migrant-deaths-at-libyan-detention-center%3Fuid%3D106835&ct=ga&cd=CAIyHDlmMzBjZGQ1MWFkZDM2MmQ6Y29tOmVuOlVTOkw&usg=AFQjCNHd7IfQhpg4eiuqJKzL2ZNukRbzTw', u'title': u'IOM Concerned About African <b>Migrant Deaths</b> at Libyan <b>Detention</b> Center'}	rejected	{u'$date': 1478646477000}	GENEVA — The International Organization for <b>Migration</b> says it is working with Libyan authorities to improve conditions and stave off an emerging&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://breakingnewslive.net/news/iom-concerned-about-african-migrant-deaths-at-libyan-detention-center%3Fuid%3D106835&ct=ga&cd=CAIyHDlmMzBjZGQ1MWFkZDM2MmQ6Y29tOmVuOlVTOkw&usg=AFQjCNHd7IfQhpg4eiuqJKzL2ZNukRbzTw	IOM Concerned About African <b>Migrant Deaths</b> at Libyan <b>Detention</b> Center	IOM Concerned About African Migrant Deaths at Libyan Detention Center GENEVA — The International Organization for Migration says it is working with Libyan authorities to improve conditions and stave off an emerging&nbsp;...	223
261	ge:16414907091304724375	{u'$date': 1478683576372}	{u'body': u'<b>Migrants</b> share a bowl of pasta during their lunch at the courtyard of a <b>detention</b> <b>center</b> for <b>migrants</b>, in the village of Karareem, around 50 kilometers&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.voanews.com/a/migrants-libya-iom-detention-deaths/3586785.html&ct=ga&cd=CAIyHDlmMzBjZGQ1MWFkZDM2MmQ6Y29tOmVuOlVTOkw&usg=AFQjCNFwyyioK9Vm90H3msBUu89lUABQdg', u'title': u'IOM Concerned About African <b>Migrant Deaths</b> at Libyan <b>Detention Center</b>'}	rejected	{u'$date': 1478639631000}	<b>Migrants</b> share a bowl of pasta during their lunch at the courtyard of a <b>detention</b> <b>center</b> for <b>migrants</b>, in the village of Karareem, around 50 kilometers&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.voanews.com/a/migrants-libya-iom-detention-deaths/3586785.html&ct=ga&cd=CAIyHDlmMzBjZGQ1MWFkZDM2MmQ6Y29tOmVuOlVTOkw&usg=AFQjCNFwyyioK9Vm90H3msBUu89lUABQdg	IOM Concerned About African <b>Migrant Deaths</b> at Libyan <b>Detention Center</b>	IOM Concerned About African Migrant Deaths at Libyan Detention Center Migrants share a bowl of pasta during their lunch at the courtyard of a detention center for migrants, in the village of Karareem, around 50 kilometers&nbsp;...	230
262	ge:6506883782197674376	{u'$date': 1478683576372}	{u'body': u'IOM Works to Improve Conditions in Libyan <b>Immigration Detention</b> Centre ... Since reports of previous <b>deaths</b> – the first on 14 October – IOM Libya,&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://reliefweb.int/report/libya/iom-works-improve-conditions-libyan-immigration-detention-centre&ct=ga&cd=CAIyHDlmMzBjZGQ1MWFkZDM2MmQ6Y29tOmVuOlVTOkw&usg=AFQjCNFpjAjppCvP7zVVsCvd2q-2VrBdgQ', u'title': u'IOM Works to Improve Conditions in Libyan <b>Immigration Detention</b> Centre'}	rejected	{u'$date': 1478607382000}	IOM Works to Improve Conditions in Libyan <b>Immigration Detention</b> Centre ... Since reports of previous <b>deaths</b> – the first on 14 October – IOM Libya,&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://reliefweb.int/report/libya/iom-works-improve-conditions-libyan-immigration-detention-centre&ct=ga&cd=CAIyHDlmMzBjZGQ1MWFkZDM2MmQ6Y29tOmVuOlVTOkw&usg=AFQjCNFpjAjppCvP7zVVsCvd2q-2VrBdgQ	IOM Works to Improve Conditions in Libyan <b>Immigration Detention</b> Centre	IOM Works to Improve Conditions in Libyan Immigration Detention Centre IOM Works to Improve Conditions in Libyan Immigration Detention Centre ... Since reports of previous deaths – the first on 14 October – IOM Libya,&nbsp;...	226
263	ge:7709799831973835148	{u'$date': 1478685681518}	{u'body': u'I often wonder what my life would have been like if I was not a <b>refugee</b>. ... running wild with the wind and gathering fallen <b>dead</b> sticks and twigs to set&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://worcester.ma/2016/11/a-refugees-future-through-the-eyes-of-a-survivor/&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNEd_J9gfom1O-jVr3xYgGEWeWL5gg', u'title': u'A <b>refugee&#39;s</b> future, through the eyes of a survivor'}	rejected	{u'$date': 1478673182000}	I often wonder what my life would have been like if I was not a <b>refugee</b>. ... running wild with the wind and gathering fallen <b>dead</b> sticks and twigs to set&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://worcester.ma/2016/11/a-refugees-future-through-the-eyes-of-a-survivor/&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNEd_J9gfom1O-jVr3xYgGEWeWL5gg	A <b>refugee&#39;s</b> future, through the eyes of a survivor	A refugee;s future, through the eyes of a survivor I often wonder what my life would have been like if I was not a refugee. ... running wild with the wind and gathering fallen dead sticks and twigs to set&nbsp;...	213
